0	-70.4306
0.01	-70.8386
0.02	-71.2253
0.03	-71.5919
0.04	-71.9395
0.05	-72.2692
0.06	-72.5819
0.07	-72.8787
0.08	-73.1604
0.09	-73.4277
0.1	-73.6815
0.11	-73.9225
0.12	-74.1513
0.13	-74.3687
0.14	-74.5751
0.15	-74.7712
0.16	-74.9575
0.17	-75.1345
0.18	-75.3027
0.19	-75.4624
0.2	-75.6142
0.21	-75.7584
0.22	-75.8953
0.23	-76.0254
0.24	-76.149
0.25	-76.2664
0.26	-76.3779
0.27	-76.4838
0.28	-76.5843
0.29	-76.6797
0.3	-76.7703
0.31	-76.8562
0.32	-76.9378
0.33	-77.0151
0.34	-77.0884
0.35	-77.158
0.36	-77.2239
0.37	-77.2863
0.38	-77.3454
0.39	-77.4014
0.4	-77.4543
0.41	-77.5044
0.42	-77.5518
0.43	-77.5965
0.44	-77.6388
0.45	-77.6787
0.46	-77.7163
0.47	-77.7517
0.48	-77.7851
0.49	-77.8165
0.5	-77.846
0.51	-77.8737
0.52	-77.8996
0.53	-77.924
0.54	-77.9467
0.55	-77.968
0.56	-77.9878
0.57	-78.0062
0.58	-78.0233
0.59	-78.0392
0.6	-78.0538
0.61	-78.0673
0.62	-78.0797
0.63	-78.0911
0.64	-78.1014
0.65	-78.1107
0.66	-78.1192
0.67	-78.1267
0.68	-78.1334
0.69	-78.1393
0.7	-78.1444
0.71	-78.1487
0.72	-78.1524
0.73	-78.1553
0.74	-78.1576
0.75	-78.1592
0.76	-78.1602
0.77	-78.1607
0.78	-78.1606
0.79	-78.1599
0.8	-78.1587
0.81	-78.1571
0.82	-78.1549
0.83	-78.1523
0.84	-78.1492
0.85	-78.1458
0.86	-78.1419
0.87	-78.1376
0.88	-78.1329
0.89	-78.1279
0.9	-78.1225
0.91	-78.1168
0.92	-78.1108
0.93	-78.1044
0.94	-78.0977
0.95	-78.0908
0.96	-78.0836
0.97	-78.0761
0.98	-78.0683
0.99	-78.0603
1	-78.052
1.01	-78.0435
1.02	-78.0348
1.03	-78.0258
1.04	-78.0167
1.05	-78.0073
1.06	-77.9977
1.07	-77.988
1.08	-77.978
1.09	-77.9679
1.1	-77.9576
1.11	-77.9471
1.12	-77.9365
1.13	-77.9257
1.14	-77.9147
1.15	-77.9036
1.16	-77.8924
1.17	-77.881
1.18	-77.8695
1.19	-77.8578
1.2	-77.846
1.21	-77.8341
1.22	-77.8221
1.23	-77.81
1.24	-77.7977
1.25	-77.7853
1.26	-77.7728
1.27	-77.7602
1.28	-77.7475
1.29	-77.7347
1.3	-77.7219
1.31	-77.7089
1.32	-77.6958
1.33	-77.6826
1.34	-77.6693
1.35	-77.656
1.36	-77.6426
